pnl,exit_reason,bars_held,entry_time,exit_time,entry_price,exit_price,r_multiple,risk_used
77.4800740651273,TARGET,21,2020-02-07 01:29:00,2020-02-07 06:37:00,1570.7084959539616,1582.1845277793047,0.725262784931412,106.83034573799975
75.27606667927493,TARGET,1,2020-02-07 07:15:00,2020-02-07 07:36:00,1569.7164992501928,1580.0285592754367,0.6945571446621668,108.37994721930228
76.7843182758852,TARGET_SAME,0,2020-02-07 07:30:00,2020-02-07 07:36:00,1569.6877265910844,1580.1441836150661,0.69876680954342,109.88546855288779
80.00433143997016,TARGET,1,2020-02-07 07:46:00,2020-02-07 08:13:00,1569.6979332646222,1580.8715674374048,0.7180353811496382,111.42115491840548
81.32527888535346,TARGET_SAME,0,2020-02-07 08:00:00,2020-02-07 08:13:00,1569.7617575132929,1580.9967099774365,0.7195574723127318,113.02124154720488
87.38865885057248,TARGET,4,2020-02-07 09:15:00,2020-02-07 10:23:00,1569.489680606325,1582.747530281798,0.7622361628733976,114.64774712491194
89.31095581103925,TARGET,6,2020-02-07 11:22:00,2020-02-07 12:59:00,1570.7392125457702,1584.2979386203756,0.7673057827257587,116.3955203019234
95.19083474343887,TARGET,4,2020-02-07 13:15:00,2020-02-07 14:26:00,1571.5025010070704,1587.7421852453167,0.8054614461768909,118.18173941814418
101.9358081431224,TARGET,19,2020-02-07 15:10:00,2020-02-07 19:48:00,1573.324105518995,1594.282179588411,0.8488598582762963,120.08555611301296
102.78524306988653,TARGET,1,2020-02-07 20:31:00,2020-02-07 20:50:00,1574.0694076930959,1594.0759677077626,0.841644671893704,122.12427227587541
104.13660154589972,TARGET_SAME,0,2020-02-07 20:46:00,2020-02-07 20:50:00,1574.0812797209962,1593.7075117349298,0.838594143327819,124.17997713727314
107.06768664639874,TARGET,9,2020-02-07 21:00:00,2020-02-10 00:27:00,1574.0466179281784,1594.8915383414153,0.8479755214485124,126.26270916819114
107.91330445423162,TARGET,4,2020-02-10 01:00:00,2020-02-10 02:10:00,1576.134189965203,1596.0122482537922,0.8404197033650957,128.40406290111912
109.42379724451905,TARGET,24,2020-02-10 04:30:00,2020-02-10 10:43:00,1575.3320081998281,1594.9130549772417,0.838096241778356,130.56232899020375
100.03229759490873,TARGET_SAME,0,2020-02-10 10:43:00,2020-02-10 10:43:00,1576.5466656311994,1589.3920226910473,0.7535343958465452,132.75080493509412
105.38031328766672,TARGET,13,2020-02-10 10:48:00,2020-02-10 14:11:00,1576.5878778465449,1591.1209670534004,0.7820347209177189,134.7514508869923
100.2511193156644,TARGET_SAME,0,2020-02-10 14:00:00,2020-02-10 14:11:00,1576.2308164246924,1588.060544012005,0.732513590268097,136.85905715274563
110.10458789133233,TARGET_SAME,0,2020-02-10 17:33:00,2020-02-10 17:35:00,1577.4474210343635,1592.7546174696142,0.7928946654657566,138.8640795390589
115.934741478088,TARGET,39,2020-02-10 19:09:00,2020-02-11 05:45:00,1579.3127698308797,1597.1426508892614,0.8218465165124078,141.06617129688556
117.3734850722329,TARGET,93,2020-02-11 15:01:00,2020-02-12 15:21:00,1574.209419932111,1591.660930693961,0.8185904708292181,143.38486612644732
121.70665499997025,TARGET,18,2020-02-12 18:55:00,2020-02-13 00:16:00,1570.635612195445,1589.8058710069743,0.8351382986388434,145.73233582789197
116.87187620318218,TARGET,4,2020-02-13 09:06:00,2020-02-13 10:11:00,1576.9576073743053,1591.9610776546401,0.7887876187429463,148.16646892789137
121.68610119829981,TARGET,18,2020-02-13 10:43:00,2020-02-13 15:03:00,1577.443689082287,1594.0069110290942,0.8085245364521177,150.503906451955
127.23247921196784,TARGET,1,2020-02-13 15:58:00,2020-02-13 16:03:00,1578.5356003353588,1597.4316156489542,0.8319239710977978,152.937628475921
129.7293776130463,TARGET,2,2020-02-13 16:45:00,2020-02-13 17:25:00,1579.1423129126142,1598.3261729856333,0.8343676155995761,155.48227806016038
131.39060933793297,TARGET,67,2020-02-13 18:15:00,2020-02-14 12:08:00,1580.2141786326376,1599.0466284969489,0.8311817724174855,158.0768656124213
95.14731534884297,TARGET_SAME,0,2020-02-14 12:04:00,2020-02-14 12:08:00,1578.887984346646,1586.6478513933064,0.5920631350117954,160.70467779917996
120.22770712962938,TARGET_SAME,0,2020-02-14 13:15:00,2020-02-14 13:19:00,1578.897371855279,1591.0601910535195,0.7393731246644368,162.60762410615683
126.54558632809227,TARGET_SAME,0,2020-02-14 13:30:00,2020-02-14 13:44:00,1578.9157925957081,1592.5204708340364,0.7668863454267584,165.01217824874942
139.29080128811285,TARGET,12,2020-02-14 20:05:00,2020-02-17 00:02:00,1585.4544661041095,1604.3709230359825,0.8313729996781031,167.54308997531126
142.53636431342716,TARGET_SAME,0,2020-02-17 00:00:00,2020-02-17 00:02:00,1586.513132769663,1606.0792007307755,0.8368301520854527,170.32890600107353
142.35726826473416,TARGET,66,2020-02-17 03:00:00,2020-02-18 00:41:00,1585.8182546049518,1603.739215328988,0.8220208436897021,173.17963328734209
140.76628911870299,TARGET,1,2020-02-18 02:01:00,2020-02-18 02:27:00,1588.440355991641,1604.3794935464816,0.7996867874091179,176.02677865263675
147.91619395941981,TARGET,6,2020-02-18 05:45:00,2020-02-18 07:24:00,1589.6662870567147,1608.159059160693,0.827077015374592,178.8421044350108
152.45058831597308,TARGET,8,2020-02-18 07:57:00,2020-02-18 09:55:00,1591.369154495966,1611.2067300176209,0.838560116329859,181.8004283141992
152.2395658471698,TARGET,2,2020-02-18 13:00:00,2020-02-18 13:32:00,1590.7642265402826,1608.9015682046836,0.8235868379198537,184.84944008051866
162.62258348189087,TARGET,3,2020-02-18 14:41:00,2020-02-18 15:20:00,1592.1122399060955,1615.9642286779667,0.8655006716937849,187.89423139746208
165.80332916631158,TARGET,9,2020-02-18 21:30:00,2020-02-19 00:45:00,1605.895200442447,1630.3035188266624,0.8674141057844472,191.14668306709987
169.83081538994452,TARGET,27,2020-02-19 01:48:00,2020-02-19 08:30:00,1605.5845579083623,1631.1376424644907,0.8733334054734856,194.46274965042613
172.9918885175695,TARGET,14,2020-02-19 11:20:00,2020-02-19 14:52:00,1613.3672673660444,1639.2468593088327,0.8743174106506238,197.85936595822503
180.81166725819992,TARGET,32,2020-02-19 16:15:00,2020-02-20 01:20:00,1611.4048354213712,1643.3563046774627,0.8981342261912316,201.31920372857644
183.28542644046405,TARGET,53,2020-02-20 02:00:00,2020-02-20 15:15:00,1615.2032139897246,1646.0739265979516,0.8943569206847998,204.93543707374045
185.96596178943574,TARGET,2,2020-02-20 15:51:00,2020-02-20 16:29:00,1619.9618759787165,1650.0980682084098,0.8914906064023203,208.6011456025497
191.42991625624876,TARGET,34,2020-02-20 16:45:00,2020-02-21 02:23:00,1621.5294419634697,1654.8286088857562,0.901608407847092,212.3204648383384
181.5361818216633,TARGET,1,2020-02-21 06:28:00,2020-02-21 06:36:00,1627.958184108293,1648.4183623318418,0.8398656888203859,216.1490631634634
199.45531965358808,TARGET,27,2020-02-21 15:22:00,2020-02-23 23:11:00,1645.899394622803,1681.884576742354,0.9075234922999837,219.77978679989664
202.35265584963142,TARGET,25,2020-02-24 01:46:00,2020-02-24 08:00:00,1664.005097153662,1699.1451828622717,0.9042930541517736,223.76889319296842
-257.00957696250157,STOP,45,2020-02-24 11:53:00,2020-02-25 00:13:00,1683.961161186187,1643.511504016242,-1.128145685696735,227.81594630996105
201.60052031602376,TARGET,147,2020-02-25 14:16:00,2020-02-27 06:34:00,1653.0868799193745,1688.3921270101384,0.90535460640343,222.675754770711
197.23265434583098,TARGET_SAME,0,2020-02-27 06:31:00,2020-02-27 06:34:00,1652.167868230507,1677.7801578490776,0.8699863200178257,226.70776517703146
204.04059171692302,TARGET,4,2020-02-27 06:46:00,2020-02-27 07:58:00,1652.2616983913701,1681.1533735290122,0.8846236829107436,230.6524182639481
-271.51069076762616,STOP,40,2020-02-27 08:00:00,2020-03-01 23:00:00,1652.1196629585472,1619.2735972428625,-1.1566776917522086,234.73323009828655
193.90121157165663,TARGET,6,2020-03-03 09:30:00,2020-03-03 11:07:00,1597.4039459796488,1618.2321228441635,0.8456112558606923,229.30301628293404
196.83012117067886,TARGET,7,2020-03-03 12:32:00,2020-03-03 14:29:00,1600.9067718150482,1621.5781163873369,0.8441085979224431,233.18104051436717
203.86206838830384,TARGET,3,2020-03-03 14:27:00,2020-03-03 15:01:00,1603.328965320337,1626.3571514155713,0.8597507374927681,237.11764293778074
217.19668934162087,TARGET,13,2020-03-03 19:11:00,2020-03-03 23:17:00,1635.3985557440706,1668.6055906495023,0.9005028857348198,241.1948843055468
215.1955301400686,TARGET,141,2020-03-04 01:04:00,2020-03-05 13:23:00,1642.64931759642,1669.450934566795,0.8764216257614528,245.53881809237922
210.07915569348864,TARGET,25,2020-03-05 21:21:00,2020-03-06 04:34:00,1669.2966358951894,1690.406342502604,0.8408455863039933,249.8427286951806
211.33845433507486,TARGET,15,2020-03-06 06:23:00,2020-03-06 10:03:00,1677.0652668600994,1697.1373843901952,0.8318960295947311,254.04431180905038
-315.30756818781873,STOP,4,2020-03-06 14:16:00,2020-03-06 15:23:00,1684.891862901757,1660.5540856804737,-1.2208396197291982,258.2710808957519
-301.37174201887996,STOP,6,2020-03-09 02:46:00,2020-03-09 04:22:00,1696.5802985751418,1669.223246722637,-1.1960860687185855,251.96492953199552
-290.1161710379575,STOP,127,2020-03-09 10:15:00,2020-03-10 19:12:00,1674.1213095563235,1644.8328461021135,-1.17963375776327,245.9374946916179
191.3363486483527,TARGET,4,2020-03-11 00:00:00,2020-03-11 01:07:00,1653.0950989587348,1669.445057969226,0.7967860252863012,240.13517127085873
187.16245503047475,TARGET,3,2020-03-11 06:29:00,2020-03-11 07:03:00,1660.1067635248144,1674.4290816414402,0.767179040570576,243.96189824382577
188.82874034685562,TARGET,13,2020-03-11 08:00:00,2020-03-11 11:16:00,1662.0527059493725,1676.0969879282939,0.7623125412258321,247.7051473444353
-338.0115669076088,STOP,10,2020-03-11 12:43:00,2020-03-11 15:08:00,1664.392300782613,1648.3192901982602,-1.3440800548683702,251.4817221513724
-303.2366071209264,STOP,9,2020-03-13 12:31:00,2020-03-13 14:55:00,1585.6525210002133,1564.3635981316881,-1.2391090219059142,244.72149081322019
-275.4858036342325,STOP,46,2020-03-16 22:00:00,2020-03-17 09:34:00,1501.506644639266,1471.2269881529826,-1.1543180472597976,238.65675867080165
205.26869971820264,TARGET,10,2020-03-17 19:03:00,2020-03-17 22:35:00,1524.6892543193285,1550.4063295477013,0.8804259210443036,233.147042598117
-287.24395304750607,STOP,21,2020-03-18 00:43:00,2020-03-18 05:52:00,1534.500009236795,1511.3521487368337,-1.2107103361602147,237.25241659248107
201.75459380020664,TARGET,3,2020-03-18 11:15:00,2020-03-18 12:03:00,1506.1778056913558,1529.8007427728226,0.8714817493695124,231.50753753153094
208.38560239546462,TARGET,42,2020-03-19 19:00:00,2020-03-20 06:42:00,1480.1959324523693,1506.0971225214203,0.8847044075190166,235.54262940753506
-286.7341889939641,STOP,25,2020-03-20 10:07:00,2020-03-20 16:23:00,1505.476828100859,1481.2108668392266,-1.1961694570747594,239.71034145544436
202.70206524489498,TARGET,3,2020-03-20 20:15:00,2020-03-22 22:02:00,1490.3862122651049,1512.8551813091244,0.8663382646666833,233.9756576755651
209.2897040049914,TARGET,47,2020-03-23 00:18:00,2020-03-23 12:05:00,1495.4093274296877,1520.3866809986544,0.8792587853592567,238.029698980463
216.2448349536438,TARGET,10,2020-03-24 05:20:00,2020-03-24 07:59:00,1590.0277782135445,1619.9658019066333,0.8927787080059928,242.21549306056284
226.4159928654689,TARGET,39,2020-03-24 12:34:00,2020-03-24 23:19:00,1642.6561964138555,1683.4031551028029,0.9183728195052052,246.54038975963573
-307.3668832848815,STOP,18,2020-03-25 00:45:00,2020-03-25 05:25:00,1675.7501805357238,1651.8825028646315,-1.2242341299870878,251.06870961694509
-290.8420774597867,STOP,8,2020-03-25 05:45:00,2020-03-25 07:46:00,1669.1396752613744,1641.0800785816896,-1.1874916228938972,244.92137195124747
-303.14598643090767,STOP,20,2020-03-25 20:16:00,2020-03-26 02:22:00,1637.6179047995122,1617.7978603382978,-1.2678387394884192,239.10453040205172
-282.7010669275521,STOP,63,2020-03-26 14:56:00,2020-03-27 07:32:00,1649.767614910172,1625.1383162948425,-1.2130926580476973,233.04161067343358
207.94887857370648,TARGET,34,2020-03-27 12:30:00,2020-03-29 22:00:00,1630.2198243686837,1668.8107899813458,0.914512877250535,227.38758933488253
-250.3050877260999,STOP,179,2020-03-29 22:00:00,2020-03-31 19:57:00,1638.5748354221319,1577.798896628671,-1.0810140313042502,231.54656690635667
-363.1916844943488,STOP,4,2020-04-01 11:03:00,2020-04-01 12:01:00,1604.7297041059708,1595.1809736886446,-1.6032088759547927,226.5404651518347
159.60137148401014,TARGET,47,2020-04-01 18:15:00,2020-04-02 07:09:00,1598.0800742206177,1609.8676722303755,0.7278539916448262,219.27663146194774
132.5846408026273,TARGET,9,2020-04-02 09:15:00,2020-04-02 11:43:00,1602.188140064396,1610.1388535882581,0.5959699737625235,222.46865889162794
140.18178992979313,TARGET_SAME,0,2020-04-02 12:15:00,2020-04-02 12:15:00,1604.7416244604883,1613.2706133155405,0.6226970989802808,225.12035170768047
166.26201142102047,TARGET_SAME,0,2020-04-02 14:48:00,2020-04-02 14:56:00,1616.8324128388615,1628.8295016871527,0.7294625424910228,227.92398750627632
171.66715438128833,TARGET_SAME,0,2020-04-02 16:16:00,2020-04-02 16:17:00,1622.5155685516113,1635.1592168157229,0.7423469304651491,231.24922773469672
179.190168508843,TARGET,2,2020-04-02 16:38:00,2020-04-02 17:01:00,1623.650516865101,1637.441982716007,0.7635427201984564,234.6825708223225
183.0092599117864,TARGET,1,2020-04-02 17:06:00,2020-04-02 17:24:00,1625.6632370785958,1639.7435350090384,0.7680868126357191,238.26637419249937
-338.3003294166913,STOP,45,2020-04-02 20:53:00,2020-04-03 09:13:00,1636.094224210621,1622.2147566696738,-1.3983596107375014,241.9265593907351
140.0727185647143,TARGET,7,2020-04-03 10:00:00,2020-04-03 11:53:00,1630.8500503040584,1638.936519234632,0.5956471733693084,235.16055280240127
144.60116387261502,TARGET_SAME,0,2020-04-03 12:00:00,2020-04-03 12:00:00,1631.954597964643,1640.2950441869275,0.6076649192451395,237.96200717369553
162.97516149076972,TARGET_SAME,0,2020-04-03 12:40:00,2020-04-03 12:40:00,1633.6029735244983,1643.73872624011,0.6766553218374554,240.85403045114785
174.7792733412931,TARGET,8,2020-04-03 12:50:00,2020-04-03 14:56:00,1634.320885022271,1645.8698501021022,0.7159753525575341,244.11353368096323
179.83509322214445,TARGET,14,2020-04-03 15:45:00,2020-04-03 19:17:00,1638.506641055277,1650.5229512727167,0.7262862282338126,247.6091191477891
-376.46452223549704,STOP_SAME,0,2020-04-03 19:21:00,2020-04-03 19:21:00,1643.8101634583877,1632.3290103968084,-1.4986297718680883,251.20582101223198
163.2600393937885,TARGET,34,2020-04-05 22:02:00,2020-04-06 06:40:00,1646.0239503971036,1656.0297711294559,0.66998671974505,243.67653056752204
146.86232352390692,TARGET_SAME,0,2020-04-06 07:06:00,2020-04-06 07:06:00,1645.9099032624542,1654.052421564245,0.5947246045365379,246.9417313553978
183.77964145610142,TARGET,2,2020-04-06 15:16:00,2020-04-06 15:46:00,1677.86494187772,1690.5989322008518,0.7354746007651962,249.87897782587592
192.39809270370668,TARGET,4,2020-04-06 16:12:00,2020-04-06 17:11:00,1680.2082207946805,1694.1985007479757,0.7588034883642285,253.55457065499795
201.31165711935276,TARGET,4,2020-04-06 17:04:00,2020-04-06 18:00:00,1683.480097530688,1699.0024004918967,0.7820888751832991,257.4025325090721
-343.6121543804686,STOP,25,2020-04-07 01:01:00,2020-04-07 07:28:00,1715.8404849873905,1697.875320451643,-1.314362455578349,261.4287656514592
-346.4872739174043,STOP,12,2020-04-07 10:15:00,2020-04-07 13:18:00,1704.6103930266254,1688.8422892968274,-1.3611408202298008,254.55652256384977
-402.9494201715525,STOP,14,2020-04-08 08:14:00,2020-04-08 11:32:00,1685.0347609696094,1675.3268188700033,-1.6272449406084235,247.6267770855017
-363.3251965878407,STOP,4,2020-04-08 15:30:00,2020-04-08 16:42:00,1685.855723706589,1674.430242429579,-1.5165861762409472,239.5677886820706
73.0073651408518,TARGET,11,2020-04-09 03:52:00,2020-04-09 06:42:00,1682.7195499342652,1687.6346000568687,0.31427878334518417,232.30128475031378
126.67984527794802,TARGET_SAME,0,2020-04-09 10:14:00,2020-04-09 10:14:00,1695.4215843334127,1702.8400633939798,0.5419193584044925,233.76143205313082
140.1967367012661,TARGET,1,2020-04-09 11:30:00,2020-04-09 11:47:00,1699.3698655216572,1707.7475889823515,0.5933122559500648,236.29502895868976
147.7189252692894,TARGET_SAME,0,2020-04-09 11:52:00,2020-04-09 11:52:00,1699.8635141105974,1708.782351398257,0.617814995882352,239.09896369271507
183.35749940814304,TARGET_SAME,0,2020-04-09 16:38:00,2020-04-09 16:38:00,1727.5003091065173,1741.807242067337,0.7575086455863927,242.05334219810086
-326.8319269847565,STOP,1,2020-04-09 17:51:00,2020-04-09 18:11:00,1735.1366238685366,1717.7479370274318,-1.330096338635883,245.72049218626373
-313.94278997971963,STOP_SAME,0,2020-04-09 18:03:00,2020-04-09 18:11:00,1735.4423853350334,1717.177730243324,-1.3125584574100013,239.18385364656862
181.0080343888191,TARGET,65,2020-04-12 23:00:00,2020-04-13 15:21:00,1735.3463914105323,1750.992504379599,0.7771753979609617,232.90499784697423
151.72029886700363,TARGET,9,2020-04-13 20:50:00,2020-04-14 00:03:00,1761.7475186984755,1771.6022146334644,0.6414552253421815,236.5251585347506
-363.25679178409104,STOP_SAME,0,2020-04-14 00:31:00,2020-04-14 00:31:00,1765.444894686098,1753.4754228755921,-1.5163526971838241,239.55956451209067
154.4955897161118,TARGET,1,2020-04-14 01:31:00,2020-04-14 01:54:00,1766.1827024698434,1776.7613457312082,0.6650852136076302,232.29442867640884
-373.15460794230074,STOP,6,2020-04-14 04:46:00,2020-04-14 06:29:00,1775.068851547021,1764.2385735968694,-1.585299205529353,235.38434047073108
162.72222440150153,TARGET,2,2020-04-15 13:15:00,2020-04-15 13:58:00,1746.2470825480218,1758.4988929254891,0.7139405632722498,227.92124831188508
167.49434285395014,TARGET_SAME,0,2020-04-15 13:45:00,2020-04-15 13:58:00,1746.5397376429933,1759.2664965086574,0.7245326739386835,231.17569279991508
-350.4367385721747,STOP,3,2020-04-15 20:25:00,2020-04-15 22:00:00,1744.6697326999094,1732.3916978777204,-1.494236744173948,234.5255796569941
-343.0467580207769,STOP_SAME,0,2020-04-15 22:00:00,2020-04-15 22:00:00,1744.9109186325388,1732.9111888203056,-1.5077861957576906,227.5168448855506
106.88289403085578,TARGET,2,2020-04-16 05:37:00,2020-04-16 06:14:00,1743.9063319331071,1750.6838791171238,0.48438718076482434,220.65590972513507
121.08707524645152,TARGET,4,2020-04-16 09:30:00,2020-04-16 10:41:00,1752.091098453335,1759.7840507450314,0.5434944848170977,222.79356760575217
-367.1918830487628,STOP,3,2020-04-16 12:40:00,2020-04-16 13:20:00,1758.1936545542078,1748.106037913946,-1.6304037434165177,225.2153091106812
144.72992621679276,TARGET,4,2020-04-20 11:17:00,2020-04-20 12:15:00,1693.7391519932821,1703.8598006732657,0.6642903967819515,217.87147144970595
149.25734939572027,TARGET,2,2020-04-20 13:13:00,2020-04-20 13:32:00,1697.2789599954153,1707.7912999336847,0.6760882657976849,220.76606997404178
155.59773431748536,TARGET,4,2020-04-20 14:10:00,2020-04-20 15:01:00,1699.044887641155,1710.237729223,0.6954050861941958,223.7512169619562
162.60745093910685,TARGET,50,2020-04-20 18:14:00,2020-04-21 07:30:00,1707.9824302860166,1720.085670173657,0.7167644257005656,226.86317164830592
-357.7667268146404,STOP,4,2020-04-21 08:22:00,2020-04-21 09:21:00,1710.2080519150006,1699.2944367139169,-1.554727976292495,230.11532066708807
175.75322067870454,TARGET,5,2020-04-21 18:15:00,2020-04-21 19:35:00,1691.0444535225977,1707.0940367423784,0.7882724776256589,222.95998613079527
175.63108431982081,TARGET,15,2020-04-21 20:26:00,2020-04-22 01:00:00,1695.175796317297,1710.3450595600284,0.7754985986211865,226.47505054436934
-316.33319878596467,STOP,11,2020-04-22 02:17:00,2020-04-22 05:01:00,1704.8900391457053,1689.652064928604,-1.3754354558124369,229.98767223076575
162.18418792066808,TARGET,5,2020-04-22 06:00:00,2020-04-22 07:22:00,1704.0502702219494,1716.4946765431293,0.7251339390177711,223.66100825504648
-319.0804232992706,STOP,3,2020-04-22 11:35:00,2020-04-22 12:19:00,1718.113612465505,1703.7862602604823,-1.4062310499967225,226.90469201345982
-305.22179657609695,STOP_SAME,0,2020-04-22 12:15:00,2020-04-22 12:19:00,1717.5012114691997,1702.455808894437,-1.3840809391293885,220.5230835474744
155.60789207382612,TARGET,3,2020-04-23 00:48:00,2020-04-23 01:36:00,1735.2778117664188,1747.9774425404983,0.7257199586135674,214.41864761595247
162.37876226965662,TARGET,24,2020-04-23 02:05:00,2020-04-23 08:06:00,1736.8333296697433,1750.5884259385143,0.7464632971325724,217.53080545742898
158.09634442416842,TARGET,7,2020-04-23 12:28:00,2020-04-23 14:03:00,1749.686868198216,1762.0559125145799,0.7160861671368692,220.77838070282212
-297.0384354556545,STOP,37,2020-04-23 15:32:00,2020-04-24 01:50:00,1754.4688608170125,1736.709155162028,-1.3264179131063545,223.94030759130547
162.18835499991042,TARGET,28,2020-04-24 02:00:00,2020-04-24 09:13:00,1748.027545712311,1761.7367513791346,0.7439848535072248,217.99953888219235
-310.3713037245749,STOP,7,2020-04-24 12:22:00,2020-04-24 14:02:00,1754.7786392679623,1740.0380046316313,-1.402850596300341,221.24330598219058
-276.012992090907,STOP,60,2020-04-26 22:06:00,2020-04-27 13:10:00,1741.1471471926875,1721.138854076997,-1.2835671526509036,215.0358799076991
